job_title,company_name,companyUrl,jobUrl,workType,contractType,salary,location,postedTime,experienceLevel
IFS Cloud Expert,Avensys Consulting,https://sg.linkedin.com/company/avensys-consulting-global?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/ifs-cloud-expert-at-avensys-consulting-4315160278?trk=public_jobs_topcard-title,Business Development,Contract,,India,1 week ago,Mid-Senior level
Senior Salesforce Developer,Confiance Tech Solutions Inc,https://www.linkedin.com/company/confiance-techsolutions-llc?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/senior-salesforce-developer-at-confiance-tech-solutions-inc-4316907332?trk=public_jobs_topcard-title,Information Technology,Contract,,India,4 days ago,Mid-Senior level
IBM ELM Plugin Developer,Prolific Xpert,https://de.linkedin.com/company/prolific-xpert?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/ibm-elm-plugin-developer-at-prolific-xpert-4309559304?trk=public_jobs_topcard-title,Engineering and Information Technology,Contract,,India,2 weeks ago,Entry level
AEM Developer (7+ yrs of experience),Lean IT Inc.,https://www.linkedin.com/company/lean-it-inc?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/aem-developer-7%2B-yrs-of-experience-at-lean-it-inc-4317906859?trk=public_jobs_topcard-title,Engineering and Information Technology,Contract,,India,1 day ago,Entry level
Coding Specialist (Fluent in German) – AI Trainer,Invisible Expert Marketplace,https://www.linkedin.com/company/invisible-expert-marketplace?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/coding-specialist-fluent-in-german-%E2%80%93-ai-trainer-at-invisible-expert-marketplace-4314698396?trk=public_jobs_topcard-title,"Consulting, Training, and Information Technology",Contract,,India,1 week ago,Mid-Senior level
Senior MLOps Engineer,Mitchell Martin Inc.,https://www.linkedin.com/company/mitchell-martin?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/senior-mlops-engineer-at-mitchell-martin-inc-4297149793?trk=public_jobs_topcard-title,Information Technology,Contract,,India,1 month ago,Mid-Senior level
AEM Developer (7+ yrs of experience),Lean IT Inc.,https://www.linkedin.com/company/lean-it-inc?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/aem-developer-7%2B-yrs-of-experience-at-lean-it-inc-4316244840?trk=public_jobs_topcard-title,Engineering and Information Technology,Contract,,India,3 days ago,Entry level
Editorial Workflow Engineer,Pareto.AI,https://www.linkedin.com/company/hellopareto?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/editorial-workflow-engineer-at-pareto-ai-4314670739?trk=public_jobs_topcard-title,"Writing/Editing, Art/Creative, and Marketing",Contract,,India,1 week ago,Mid-Senior level
BPC Embedded Developer,Insight Global,https://www.linkedin.com/company/insight-global?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/bpc-embedded-developer-at-insight-global-4314500124?trk=public_jobs_topcard-title,"Information Technology, Other, and Engineering",Contract,,"Hyderabad, Telangana, India",1 week ago,Mid-Senior level
Cority EHS Developer - Contract-longterm,Cygnus Professionals Inc.,https://www.linkedin.com/company/cygnus-professionals-inc-?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/cority-ehs-developer-contract-longterm-at-cygnus-professionals-inc-4331115946?trk=public_jobs_topcard-title,Consulting,Contract,,India,2 days ago,Mid-Senior level
(Senior) Power Platform Solution Architect - Full remote - contractor in USD,All European Careers,https://es.linkedin.com/company/all-european-careers?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/senior-power-platform-solution-architect-full-remote-contractor-in-usd-at-all-european-careers-4317183320?trk=public_jobs_topcard-title,"Information Technology, Analyst, and Engineering",Contract,,"Chennai, Tamil Nadu, India",4 days ago,Mid-Senior level
Sr Golang Developer with 5+ years of experience,Tech Sierra,https://in.linkedin.com/company/tech-sierra?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/sr-golang-developer-with-5%2B-years-of-experience-at-tech-sierra-4319250575?trk=public_jobs_topcard-title,Engineering and Information Technology,Contract,,India,30 minutes ago,Mid-Senior level
SailPoint Developer,BLS360,https://www.linkedin.com/company/bls360?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/sailpoint-developer-at-bls360-4309491219?trk=public_jobs_topcard-title,Engineering and Information Technology,Contract,,India,2 weeks ago,Entry level
Coding Specialist (Fluent in Marathi) – AI Trainer,Invisible Expert Marketplace,https://www.linkedin.com/company/invisible-expert-marketplace?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/coding-specialist-fluent-in-marathi-%E2%80%93-ai-trainer-at-invisible-expert-marketplace-4292307986?trk=public_jobs_topcard-title,"Consulting, Training, and Information Technology",Contract,,India,2 weeks ago,Entry level
CCH Tagetik Developer,EvolveX,https://in.linkedin.com/company/evolvex-partners?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/cch-tagetik-developer-at-evolvex-4311690000?trk=public_jobs_topcard-title,Engineering and Information Technology,Contract,,India,2 weeks ago,Entry level
Salesforce Education Cloud Architect-Contract,"Gravity Infosolutions, Inc.",https://www.linkedin.com/company/gravityinfosolutions?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/salesforce-education-cloud-architect-contract-at-gravity-infosolutions-inc-4318333009?trk=public_jobs_topcard-title,Information Technology,Contract,,India,1 hour ago,Mid-Senior level
Coding Specialist (Fluent in Japanese) – AI Trainer,Invisible Expert Marketplace,https://www.linkedin.com/company/invisible-expert-marketplace?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/coding-specialist-fluent-in-japanese-%E2%80%93-ai-trainer-at-invisible-expert-marketplace-4315176091?trk=public_jobs_topcard-title,"Consulting, Training, and Information Technology",Contract,,India,1 week ago,Mid-Senior level
Azure Cloud Network Engineer - Trainer,,,https://in.linkedin.com/jobs/view/azure-cloud-network-engineer-trainer-4310361299?trk=public_jobs_topcard-title,Information Technology,Contract,,"Hyderabad, Telangana, India",2 weeks ago,Entry level
Functional Engineer SAP APO,Radiant Systems Inc,https://www.linkedin.com/company/radiantsystemsinc?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/functional-engineer-sap-apo-at-radiant-systems-inc-4317708565?trk=public_jobs_topcard-title,Information Technology,Contract,,India,4 days ago,Mid-Senior level
Coding Specialist (Fluent in Swedish) - AI Trainer,Invisible Expert Marketplace,https://www.linkedin.com/company/invisible-expert-marketplace?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/coding-specialist-fluent-in-swedish-ai-trainer-at-invisible-expert-marketplace-4315162343?trk=public_jobs_topcard-title,"Consulting, Training, and Information Technology",Contract,,India,1 week ago,Mid-Senior level
SAP BTP - BDC - Joule Developer,VUPICO,https://sg.linkedin.com/company/vupico?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/sap-btp-bdc-joule-developer-at-vupico-4316204913?trk=public_jobs_topcard-title,Information Technology,Contract,,India,4 days ago,Mid-Senior level
Freelance Collibra Developer,,,https://in.linkedin.com/jobs/view/freelance-collibra-developer-4317620157?trk=public_jobs_topcard-title,Engineering,Contract,,India,1 day ago,Mid-Senior level
Coding Specialist (Fluent in Dutch) – AI Trainer,Invisible Expert Marketplace,https://www.linkedin.com/company/invisible-expert-marketplace?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/coding-specialist-fluent-in-dutch-%E2%80%93-ai-trainer-at-invisible-expert-marketplace-4315174114?trk=public_jobs_topcard-title,"Consulting, Training, and Information Technology",Contract,,India,1 week ago,Mid-Senior level
Senior Ruby on Rails with Sinatra developer- Tietoevry Create ( m/f/d),Tietoevry,https://fi.linkedin.com/company/tietoevry?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/senior-ruby-on-rails-with-sinatra-developer-tietoevry-create-m-f-d-at-tietoevry-4297820800?trk=public_jobs_topcard-title,Engineering and Information Technology,Contract,,"Bengaluru, Karnataka, India",5 days ago,Mid-Senior level
Coding Specialist (Fluent in Bengali) – AI Trainer,Invisible Expert Marketplace,https://www.linkedin.com/company/invisible-expert-marketplace?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/coding-specialist-fluent-in-bengali-%E2%80%93-ai-trainer-at-invisible-expert-marketplace-4315167239?trk=public_jobs_topcard-title,"Consulting, Training, and Information Technology",Contract,,India,1 week ago,Entry level
Senior Quality Engineer - Data & ETL Testing (Contract),canadainternationalprojects,https://www.linkedin.com/company/canadainternationalprojects?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/senior-quality-engineer-data-etl-testing-contract-at-canadainternationalprojects-4316910737?trk=public_jobs_topcard-title,Quality Assurance,Contract,,India,6 days ago,Mid-Senior level
IICS Developer (Oracle to Snowflake Migration),infocognize INC,https://www.linkedin.com/company/infocognize-inc?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/iics-developer-oracle-to-snowflake-migration-at-infocognize-inc-4264249487?trk=public_jobs_topcard-title,Information Technology,Contract,,"Hyderabad, Telangana, India",3 months ago,Entry level
Data Architect ( AI/Ml or Gen AI models),Marktine Technology Solutions Pvt Ltd,https://in.linkedin.com/company/marktine?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/data-architect-ai-ml-or-gen-ai-models-at-marktine-technology-solutions-pvt-ltd-4319270566?trk=public_jobs_topcard-title,Engineering and Information Technology,Contract,,"Delhi, India",30 minutes ago,Mid-Senior level
Gen AI Tester,Xenon Seven,https://www.linkedin.com/company/xenonseven?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/gen-ai-tester-at-xenon-seven-4306021446?trk=public_jobs_topcard-title,Other,Contract,,"Hyderabad, Telangana, India",1 month ago,Entry level
Lead Data Engineer,Fusemachines,https://www.linkedin.com/company/fusemachines?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/lead-data-engineer-at-fusemachines-4279917170?trk=public_jobs_topcard-title,Information Technology,Contract,,"Pune, Maharashtra, India",2 months ago,Mid-Senior level
Mobile Engineer,People Prime Worldwide,https://in.linkedin.com/company/peopleprimeww?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/mobile-engineer-at-people-prime-worldwide-4318883911?trk=public_jobs_topcard-title,"Business Development, Information Technology, and Engineering",Contract,,India,4 hours ago,Mid-Senior level
Sr Front End developer - Tietoevry Create (m/f/d),Tietoevry,https://fi.linkedin.com/company/tietoevry?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/sr-front-end-developer-tietoevry-create-m-f-d-at-tietoevry-4312133638?trk=public_jobs_topcard-title,Engineering and Information Technology,Contract,,"Bengaluru, Karnataka, India",2 weeks ago,Mid-Senior level
JQuery Developer,People Prime Worldwide,https://in.linkedin.com/company/peopleprimeww?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/jquery-developer-at-people-prime-worldwide-4318892887?trk=public_jobs_topcard-title,"Design, Analyst, and Engineering",Contract,,India,4 hours ago,Mid-Senior level
Senior Data Engineer,Saransh Inc,https://www.linkedin.com/company/saransh-inc-usa?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/senior-data-engineer-at-saransh-inc-4311240494?trk=public_jobs_topcard-title,Engineering and Information Technology,Contract,,"Hyderabad, Telangana, India",2 weeks ago,Mid-Senior level
"Senior Python Developer – LLM Agent Development (Remote, Contract)",AquSag Technologies,https://www.linkedin.com/company/aqusag-technologies?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/senior-python-developer-%E2%80%93-llm-agent-development-remote-contract-at-aqusag-technologies-4306717488?trk=public_jobs_topcard-title,Engineering and Information Technology,Contract,,"Noida, Uttar Pradesh, India",1 month ago,Mid-Senior level
Senior Cloud Engineer,Aptonet,https://www.linkedin.com/company/aptonet-inc?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/senior-cloud-engineer-at-aptonet-4307690809?trk=public_jobs_topcard-title,Information Technology,Contract,,India,3 weeks ago,Mid-Senior level
Linux Tivoli developer,Inforizon Corporate Services Pvt Ltd,https://in.linkedin.com/company/inforizon-corporate-services-pvt-ltd?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/linux-tivoli-developer-at-inforizon-corporate-services-pvt-ltd-4229959290?trk=public_jobs_topcard-title,Engineering and Information Technology,Contract,,"Kochi, Kerala, India",5 months ago,Entry level
Senior Windows Engineer,Unity Systems,https://in.linkedin.com/company/unity-systems-linkedin?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/senior-windows-engineer-at-unity-systems-4317243348?trk=public_jobs_topcard-title,"Engineering, Analyst, and Information Technology",Contract,,India,2 days ago,Mid-Senior level
Python AWS Data Engineer,Digitrix Software LLP,https://in.linkedin.com/company/digitrix-software-llp?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/python-aws-data-engineer-at-digitrix-software-llp-4316784509?trk=public_jobs_topcard-title,Information Technology,Contract,,India,2 days ago,Entry level
Netsuite (SuiteCommerce) Freelance Developer,Particle41,https://www.linkedin.com/company/particle41?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/netsuite-suitecommerce-freelance-developer-at-particle41-4252512458?trk=public_jobs_topcard-title,Design and Engineering,Contract,,India,5 months ago,Mid-Senior level
Microsoft Playwright,ALIQAN Technologies,https://in.linkedin.com/company/aliqan-technologies?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/microsoft-playwright-at-aliqan-technologies-4263355807?trk=public_jobs_topcard-title,Information Technology,Contract,,"Noida, Uttar Pradesh, India",3 months ago,Mid-Senior level
Senr Azure Data Engineer (Must - Databricks + PySpark) (Remote and contract),Myliara,https://in.linkedin.com/company/myliara?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/senr-azure-data-engineer-must-databricks-%2B-pyspark-remote-and-contract-at-myliara-4319121189?trk=public_jobs_topcard-title,Information Technology,Contract,,"Pune, Maharashtra, India",1 hour ago,Entry level
Senior Data Platform Engineer,Black Dog Labs,https://www.linkedin.com/company/black-dog-labs?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/senior-data-platform-engineer-at-black-dog-labs-4310974585?trk=public_jobs_topcard-title,Engineering and Information Technology,Contract,,India,2 weeks ago,Mid-Senior level
SAP ABAP technical EWM developer,VegaH,https://www.linkedin.com/company/vegah?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/sap-abap-technical-ewm-developer-at-vegah-4303751314?trk=public_jobs_topcard-title,Information Technology,Contract,,India,1 month ago,Mid-Senior level
